user_id,full_name,department,role,supervisor,avg_logon_hour,avg_logoff_hour,typical_work_days,avg_file_accesses_per_day,avg_http_requests_per_day,avg_email_count_per_day,usb_usage_frequency,baseline_start,baseline_end,total_alerts,high_risk_alerts,current_risk_level
ECL0930,Edan Ciaran Larson,2 - SoftwareManagement,ComputerProgrammer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
KSP0966,Kenneth Steel Porter,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
ICS0956,Ivy Charissa Solis,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
CAH0936,Constance Audrey Hicks,2 - SoftwareManagement,ComputerScientist,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,100.0,8.55,0.0,2025-12-02,2025-12-31,0,0,LOW
BAK0964,Beatrice Alexis Kidd,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
NIH0969,Naida Imelda Hughes,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
HXL0968,Holly Xerxes Lara,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",2.55,9.5,0.9,2.1,2025-12-02,2025-12-31,0,0,LOW
GKO0078,Gage Kaden Odonnell,3 - Engineering,ChiefEngineer,Declan Lester Moss,7,17,"0,1,2,3,4",2.3,180.5,16.6,1.05,2025-12-02,2025-12-31,0,0,LOW
DRR0162,Dante Raja Roberts,1 - MarketAnalysis,AdministrativeAssistant,Dacey Jorden Bowen,7,16,"0,1,2,3,4",1.6,114.0,10.75,1.9,2025-12-02,2025-12-31,0,0,LOW
XAA0104,Xander Aaron Acevedo,3 - Engineering,HardwareEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",1.55,95.0,8.7,0.5,2025-12-02,2025-12-31,0,0,LOW
RHC0335,Roth Hu Conner,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.8,0.0,2025-12-02,2025-12-31,0,0,LOW
SVL0940,September Vielka Livingston,2 - SoftwareManagement,SoftwareEngineer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
TNM0961,Troy Nicolas Molina,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",1.9,10.0,1.0,2.15,2025-12-02,2025-12-31,0,0,LOW
TVS0050,Todd Vance Spears,2 - SoftwareManagement,Director,Kai Wynne Craft,5,15,"0,1,2,3,4,5",0.0,180.95238095238096,17.19047619047619,0.0,2025-12-02,2025-12-31,0,0,LOW
SNS0129,Sage Nichole Savage,3 - Assembly,AdministrativeAssistant,Delilah Iliana Wilkinson,7,16,"0,1,2,3,4",0.0,114.0,10.95,0.0,2025-12-02,2025-12-31,0,0,LOW
MSD0939,Miriam Shoshana Donovan,2 - SoftwareManagement,ComputerProgrammer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.8,0.0,2025-12-02,2025-12-31,0,0,LOW
MKL0941,Madonna Kristen Love,2 - SoftwareManagement,SoftwareEngineer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
HCC0344,Hayley Carolyn Cunningham,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,3.0,0.0,2025-12-02,2025-12-31,0,0,LOW
EHR0096,Elaine Hanna Raymond,3 - Engineering,ComputerScientist,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
BNR0965,Basia Nevada Riggs,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
AGB0186,Alfonso Gage Blankenship,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
BSB0990,Bruce Sawyer Barrera,2 - SoftwareManagement,SoftwareEngineer,Todd Vance Spears,7,15,"0,1,2,3,4",0.0,95.0,8.3,0.0,2025-12-02,2025-12-31,0,0,LOW
SJC0333,Sloane Jade Cochran,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.7,0.0,2025-12-02,2025-12-31,0,0,LOW
SPA0141,Scarlet Pearl Ashley,4 - QualityControl,AdministrativeAssistant,Kimberley Kiona Sosa,6,16,"0,1,2,3,4,5",0.0,102.85714285714286,10.095238095238097,0.0,2025-12-02,2025-12-31,0,0,LOW
HWM0342,Hanae Wendy Meyer,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,3.0,0.0,2025-12-02,2025-12-31,0,0,LOW
VEB0935,Valentine Elton Britt,2 - SoftwareManagement,ComputerScientist,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.35,0.0,2025-12-02,2025-12-31,0,0,LOW
FXF0957,Felicia Xantha Farley,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
JIM0095,Jane Ignacia Mcdonald,3 - Engineering,AdministrativeAssistant,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,114.0,9.75,0.0,2025-12-02,2025-12-31,0,0,LOW
KDT0346,Kibo Dolan Turner,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.75,0.0,2025-12-02,2025-12-31,0,0,LOW
NWT0098,Nehru Wyatt Tate,3 - Engineering,HardwareEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",1.35,95.0,8.9,2.15,2025-12-02,2025-12-31,0,0,LOW
RKF0164,Ryan Kelly Frost,1 - MarketAnalysis,Statistician,Dacey Jorden Bowen,7,16,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
GNS0178,Garrett Nicholas Solomon,3 - FieldService,FieldServiceEngineer,Sharon Britanni Kerr,6,18,"0,1,2,3,4",6.25,95.0,8.95,0.25,2025-12-02,2025-12-31,0,0,LOW
ORG0339,Olivia Rose Galloway,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,3.0,0.0,2025-12-02,2025-12-31,0,0,LOW
ONL0276,Octavia Nora Leblanc,3 - Engineering,ComputerScientist,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
OHC0973,Otto Hedley Chase,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
AKK0329,Anastasia Kylan Kaufman,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.95,0.0,2025-12-02,2025-12-31,0,0,LOW
MKS0204,MacKenzie Kristen Stewart,3 - Contracts,Attorney,Whoopi Britanney Camacho,7,17,"0,1,2,3,4",0.0,108.0,10.9,0.0,2025-12-02,2025-12-31,0,0,LOW
GCG0951,Grant Camden Gay,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
MAE0331,Magee Ashton Evans,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
CSL0949,Cameron Shay Lester,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
RVF0201,Reuben Victor Freeman,3 - Contracts,AdministrativeAssistant,Whoopi Britanney Camacho,7,17,"0,1,2,3,4",0.9,114.0,10.9,1.1,2025-12-02,2025-12-31,0,0,LOW
GNZ0953,Graiden Nehru Zimmerman,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
LHB0967,Leo Hasad Byrd,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
LRW0970,Lilah Renee Wagner,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
MAR0955,Micah Abdul Rojas,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
NCH0179,Nina Camille Hodges,3 - FieldService,AdministrativeAssistant,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,114.0,10.6,0.0,2025-12-02,2025-12-31,0,0,LOW
PMC0328,Penelope Montana Colon,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",2.15,29.0,2.95,1.2,2025-12-02,2025-12-31,0,0,LOW
SBD0913,Sandra Beverly Diaz,3 - Assembly,AssemblySupervisor,Delilah Iliana Wilkinson,7,16,"0,1,2,3,4",0.0,29.0,2.95,0.0,2025-12-02,2025-12-31,0,0,LOW
SHR0334,Salvador Herman Raymond,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
CWB0065,Chadwick Wayne Bond,2 - SoftwareManagement,ComputerScientist,Todd Vance Spears,7,15,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
KKS0119,Kimberley Kiona Sosa,4 - QualityControl,Manager,Byron Tyrone Williamson,6,16,"0,1,2,3,4",0.0,136.1904761904762,13.095238095238097,0.0,2025-12-02,2025-12-31,0,0,LOW
DVW0103,Dante Vaughan Weber,3 - Engineering,SystemsEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.8,0.0,2025-12-02,2025-12-31,0,0,LOW
JMK0099,Jakeem Magee Knight,3 - Engineering,SystemsEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",1.1,95.0,8.7,0.4,2025-12-02,2025-12-31,0,0,LOW
DHM0937,Dominic Howard Mcconnell,2 - SoftwareManagement,ComputerProgrammer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
OMS0101,Ocean Maite Summers,3 - Engineering,ComputerScientist,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.9,0.0,2025-12-02,2025-12-31,0,0,LOW
SNC0187,Stuart Nicolas Cervantes,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",6.65,29.0,3.0,0.3,2025-12-02,2025-12-31,0,0,LOW
WAB0143,William Aladdin Bennett,4 - QualityControl,Statistician,Kimberley Kiona Sosa,7,17,"0,1,2,3,4",0.0,95.0,7.95,0.0,2025-12-02,2025-12-31,0,0,LOW
FPC0954,Fletcher Perry Cantu,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
KAT0270,Kirby Amity Tyson,3 - Engineering,ElectricalEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,9.0,0.0,2025-12-02,2025-12-31,0,0,LOW
ZJS0269,Zorita Jaime Spears,3 - Engineering,HardwareEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.55,0.0,2025-12-02,2025-12-31,0,0,LOW
ASV0946,Alice Sierra Valenzuela,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
OQH0183,Olivia Quynn Hardy,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.85,0.0,2025-12-02,2025-12-31,0,0,LOW
JGM0934,Jared Geoffrey Morin,2 - SoftwareManagement,SoftwareEngineer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
HLM0933,Hadley Leandra May,2 - SoftwareManagement,SoftwareEngineer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
QNF0205,Quentin Nolan Fitzpatrick,3 - Contracts,Attorney,Whoopi Britanney Camacho,7,17,"0,1,2,3,4",0.0,114.0,10.7,0.0,2025-12-02,2025-12-31,0,0,LOW
OMM0944,Octavia May Maddox,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
AIB0948,Ariel Ina Barrett,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,6,15,"0,1,2,3,4",3.857142857142857,9.523809523809524,0.9047619047619048,8.238095238095237,2025-12-02,2025-12-31,0,0,LOW
BLL0929,Bethany Lydia Lyons,2 - SoftwareManagement,ComputerScientist,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,8.3,0.0,2025-12-02,2025-12-31,0,0,LOW
CAM0102,Chandler Ashton Madden,3 - Engineering,ComputerScientist,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
DOL0332,Damian Omar Le,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.8,0.0,2025-12-02,2025-12-31,0,0,LOW
ELH0960,Emerald Lysandra Hodges,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
ENL0100,Ella Nita Lewis,3 - Engineering,ElectricalEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
GCC0945,George Cade Chen,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
ILH0958,Irene Lacota Huffman,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",8.25,10.0,0.95,0.45,2025-12-02,2025-12-31,0,0,LOW
WRM0963,Wynter Rose Mercer,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
SSS0345,Sybill Sage Shaw,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.95,0.0,2025-12-02,2025-12-31,0,0,LOW
JSH0330,Judith Shaeleigh Hayden,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
ATF0274,Alea Tana Ferrell,3 - Engineering,HardwareEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
NCE0097,Nehru Cyrus Everett,3 - Engineering,SystemsEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.0,100.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
CFG0959,Cassidy Florence Gibbs,3 - Assembly,ProductionLineWorker,Sandra Beverly Diaz,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
CGF0337,Chaim Grant Fernandez,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,3.0,0.0,2025-12-02,2025-12-31,0,0,LOW
FKB0163,Francis Kane Buckner,1 - MarketAnalysis,Statistician,Dacey Jorden Bowen,7,16,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
JJM0203,Jonathan John Martinez,3 - Contracts,Engineer,Whoopi Britanney Camacho,7,17,"0,1,2,3,4",2.6,95.0,8.95,1.85,2025-12-02,2025-12-31,0,0,LOW
RSM0277,Roanna Sacha Monroe,3 - Engineering,SystemsEngineer,Gage Kaden Odonnell,7,17,"0,1,2,3,4",0.5,95.0,8.7,0.9,2025-12-02,2025-12-31,0,0,LOW
BWP0202,Baxter William Price,3 - Contracts,Attorney,Whoopi Britanney Camacho,6,16,"0,1,2,3,4,5",1.3333333333333333,108.57142857142856,9.952380952380953,0.3333333333333333,2025-12-02,2025-12-31,0,0,LOW
SGM0021,Sybill Grace Mckay,2 - EmployeeRelations,AdministrativeAssistant,Blaze Trevor Stone,7,15,"0,1,2,3,4",7.9,114.0,9.9,3.1,2025-12-02,2025-12-31,0,0,LOW
RGG0064,Riley Ginger Guy,2 - SoftwareManagement,SoftwareEngineer,Todd Vance Spears,6,14,"0,1,2,3,4",0.0,90.47619047619048,8.904761904761905,0.0,2025-12-02,2025-12-31,0,0,LOW
AJR0932,Amal Judah Rich,2 - SoftwareManagement,ComputerProgrammer,Caleb Mason Ball,7,16,"0,1,2,3,4",0.0,95.0,9.0,0.0,2025-12-02,2025-12-31,0,0,LOW
NHH0185,Nathaniel Hunter Heath,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,27.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
KRL0062,Keaton Ronan Leonard,2 - SoftwareManagement,AdministrativeAssistant,Todd Vance Spears,7,15,"0,1,2,3,4",0.0,114.0,10.9,0.0,2025-12-02,2025-12-31,0,0,LOW
CXC0336,Casey Xerxes Conrad,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.95,0.0,2025-12-02,2025-12-31,0,0,LOW
CCH0182,Clayton Clark Humphrey,3 - FieldService,Technician,Garrett Nicholas Solomon,7,18,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
BBS0039,Bevis Brady Sheppard,6 - Security,ITAdmin,Frances Alisa Wiggins,2,20,"0,1,2,3,4",0.0,108.57142857142856,10.285714285714286,0.0,2025-12-02,2025-12-31,0,0,LOW
SJF0094,Shea Jane Franks,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,9.7,0.0,2025-12-02,2025-12-31,0,0,LOW
KTG0091,Kendall Thaddeus Glover,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,8.4,0.0,2025-12-02,2025-12-31,0,0,LOW
NKH0979,Nathan Kenneth Hicks,2 - EmployeeRelations,HumanResourceSpecialist,Blaze Trevor Stone,7,15,"0,1,2,3,4",0.0,114.0,10.55,0.0,2025-12-02,2025-12-31,0,0,LOW
USH0199,Upton Sebastian Holt,2 - Pricing,Statistician,Eugenia Whilemina Harrington,7,15,"0,1,2,3,4",0.9,95.0,8.95,0.7,2025-12-02,2025-12-31,0,0,LOW
CFW0264,CFW0264,,,,7,15,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
RDM0115,Rina Denise Mcgee,,AdministrativeAssistant,Byron Tyrone Williamson,7,16,"0,1,2,3,4",0.0,114.0,10.55,0.0,2025-12-02,2025-12-31,0,0,LOW
BTS0011,Blaze Trevor Stone,2 - EmployeeRelations,Director,Halla Cathleen Simmons,7,15,"0,1,2,3,4",0.0,190.0,17.5,0.0,2025-12-02,2025-12-31,0,0,LOW
LMF0980,Leonard Malachi Floyd,2 - EmployeeRelations,HumanResourceSpecialist,Blaze Trevor Stone,7,15,"0,1,2,3,4",0.0,114.0,10.3,0.0,2025-12-02,2025-12-31,0,0,LOW
YDN0198,Yasir Dexter Nelson,2 - Pricing,AdministrativeAssistant,Eugenia Whilemina Harrington,7,15,"0,1,2,3,4",0.0,114.0,10.85,0.0,2025-12-02,2025-12-31,0,0,LOW
EWH0191,Eugenia Whilemina Harrington,2 - Pricing,Manager,Kirby Bo Pollard,7,15,"0,1,2,3,4",0.0,143.0,13.8,0.0,2025-12-02,2025-12-31,0,0,LOW
TEM0093,Thaddeus Emery Martin,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
LDB0090,Lani Dai Beard,3 - Engineering,AdministrativeAssistant,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,114.0,10.65,0.0,2025-12-02,2025-12-31,0,0,LOW
CJK0200,Cora Jane Kinney,2 - Pricing,PurchasingClerk,Eugenia Whilemina Harrington,7,15,"0,1,2,3,4",0.0,114.0,10.95,0.0,2025-12-02,2025-12-31,0,0,LOW
BTW0005,Byron Tyrone Williamson,,VicePresident,Mona Susan Shannon,7,16,"0,1,2,3,4",0.0,285.0,23.5,0.0,2025-12-02,2025-12-31,0,0,LOW
IAT0263,Ivor Amir Tucker,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,8.45,0.0,2025-12-02,2025-12-31,0,0,LOW
HCM0267,Hall Colorado Morin,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",23.45,90.0,8.7,8.45,2025-12-02,2025-12-31,0,0,LOW
IIA0092,Ingrid Irene Atkins,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
FAW0032,Frances Alisa Wiggins,6 - Security,Manager,Fatima Ulla Mcclure,7,15,"0,1,2,3,4",0.0,143.0,13.95,0.0,2025-12-02,2025-12-31,0,0,LOW
AMD0077,Ainsley MacKensie Doyle,3 - Engineering,ChiefEngineer,Declan Lester Moss,7,15,"0,1,2,3,4",0.0,190.0,17.55,0.0,2025-12-02,2025-12-31,0,0,LOW
KNB0022,Keane Nicholas Blevins,2 - EmployeeRelations,HumanResourceSpecialist,Blaze Trevor Stone,7,15,"0,1,2,3,4",0.0,114.0,11.0,0.0,2025-12-02,2025-12-31,0,0,LOW
RMS0266,Roth Mannix Simon,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
FRB0023,Felicia Rhona Butler,2 - EmployeeRelations,HumanResourceSpecialist,Blaze Trevor Stone,7,15,"0,1,2,3,4",0.0,114.0,10.15,0.0,2025-12-02,2025-12-31,0,0,LOW
SER0165,Stephanie Eliana Rasmussen,2 - Sales,AdministrativeAssistant,Donovan Carlos Chapman,7,18,"0,1,2,3,4",0.0,114.0,10.6,0.0,2025-12-02,2025-12-31,0,0,LOW
DVM0265,Deborah Victoria Mcclure,3 - Engineering,MaterialsEngineer,Ainsley MacKensie Doyle,7,15,"0,1,2,3,4",0.0,100.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
MNS0224,Medge Nichole Sims,6 - Security,ITAdmin,Frances Alisa Wiggins,3,19,"0,1,2,3,4",0.0,108.57142857142856,10.0,0.0,2025-12-02,2025-12-31,0,0,LOW
RLB0719,Risa Laura Bolton,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,6,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
CTR0697,Cherokee Tashya Ramirez,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
NAR0981,Nigel Addison Rios,3 - Training,ComputerTrainer,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,95.0,8.4,0.0,2025-12-02,2025-12-31,0,0,LOW
MNC0717,Mufutau Nehru Contreras,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
MCF0327,Martina Cassandra Fields,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
MAW0166,Meredith Ainsley Wolf,2 - Sales,Manager,Donovan Carlos Chapman,7,15,"0,1,2,3,4",0.0,143.0,12.65,0.0,2025-12-02,2025-12-31,0,0,LOW
LTS0860,Leila Tallulah Steele,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.95,0.0,2025-12-02,2025-12-31,0,0,LOW
DCC0160,Donovan Carlos Chapman,2 - Sales,Director,Hyatt Trevor Hayes,7,18,"0,1,2,3,4",0.0,190.0,17.35,0.0,2025-12-02,2025-12-31,0,0,LOW
NJC0705,Nicolas James Cantu,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
SJO0209,Samson Jeremy Ortega,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.85,143.0,13.0,0.2,2025-12-02,2025-12-31,0,0,LOW
NAF0033,Nicolas Alvin Fitzpatrick,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.0,0.0,2025-12-02,2025-12-31,0,0,LOW
MIL0255,Mercedes Ina Landry,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,9.0,0.0,2025-12-02,2025-12-31,0,0,LOW
AMM0014,Alec Mannix Mcneil,5 - Medical,Director,Halla Cathleen Simmons,7,18,"0,1,2,3,4",0.0,190.0,17.9,0.0,2025-12-02,2025-12-31,0,0,LOW
AKF0709,Amity Kendall Foley,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
IMG0320,Isabella Marah Graham,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
WBC0315,William Beau Callahan,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,153.9,14.1,0.0,2025-12-02,2025-12-31,0,0,LOW
RNP0211,Rowan Neve Parks,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",9.05,143.0,13.1,2.75,2025-12-02,2025-12-31,0,0,LOW
PES0085,Patricia Emily Salazar,3 - Engineering,AdministrativeAssistant,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,114.0,10.25,0.0,2025-12-02,2025-12-31,0,0,LOW
